Rank,Company,Growth,Revenue,Industry,State,Metro,Employees,URL,YrsOnList
1360,LEAD IT,297.6506%,$23712818,IT Services,Illinois,"Springfield, IL",242,http://www.inc.com/profile/lead-it,1
1361,Cenergy International Services,297.638%,$248245446,Energy,Texas,Houston,317,http://www.inc.com/profile/cenergy-international-services,8
1362,Beta Soft Systems,297.3322%,$25176870,IT Services,California,San Francisco,250,http://www.inc.com/profile/beta-soft-systems,1
1363,Direct Recruiters,297.1439%,$3849000,Human Resources,Ohio,Cleveland,20,http://www.inc.com/profile/direct-recruiters,1
1364,Vertek Solutions,297.062%,$9084450,Human Resources,Tennessee,"Nashville-Davidson--Murfreesboro--Franklin, TN",97,http://www.inc.com/profile/vertek-solutions,3
1365,Azalea Health,296.4584%,$2107906,Health,Georgia,"Valdosta, GA",38,http://www.inc.com/profile/azalea-health,1
1366,Beyond The Office Door,296.0599%,$3954967,Retail,Wisconsin,"Wausau, WI",3,http://www.inc.com/profile/beyond-the-office-door,2
1367,Tiempo Development,295.9825%,$7711442,Software,Arizona,Phoenix,202,http://www.inc.com/profile/tiempo-development,3
1368,Select Engineering,295.7857%,$9656644,Engineering,Oklahoma,"Tulsa, OK",49,http://www.inc.com/profile/select-engineering,4
1369,Asetek,294.3635%,$18681000,Computer Hardware,California,San Jose,60,http://www.inc.com/profile/asetek,1
1370,NAECO,294.281%,$16410871,Manufacturing,Georgia,Atlanta,23,http://www.inc.com/profile/naeco,1
1371,Impelsys,294.1297%,$12911861,Software,New York,New York City,220,http://www.inc.com/profile/impelsys,1
1372,SolarCity,294.1005%,$128662000,Energy,California,San Francisco,2300,http://www.inc.com/profile/solarcity,1
1373,Galen Healthcare Solutions,293.5201%,$14493863,Health,Illinois,Chicago,78,http://www.inc.com/profile/galen-healthcare-solutions,4
1374,ClickToShop.com,293.3315%,$3932029,Retail,Minnesota,Minneapolis,17,http://www.inc.com/profile/clicktoshopcom,2
1375,4U2U Brands,293.091%,$3712607,Consumer Products & Services,Virginia,"Richmond, VA",9,http://www.inc.com/profile/4u2u-brands,1
1376,HireNetworks,292.9971%,$3901931,Human Resources,North Carolina,"Raleigh-Cary, NC",71,http://www.inc.com/profile/hirenetworks,2
1377,PCI Strategic Management,292.931%,$26902492,Government Services,Maryland,Baltimore,149,http://www.inc.com/profile/pci-strategic-management,2
1378,360 Mortgage Group,292.7894%,$37620969,Financial Services,Texas,Austin,72,http://www.inc.com/profile/360-mortgage-group,1
1379,Insight2Profit,292.6211%,$6216885,Business Products & Services,Ohio,Cleveland,28,http://www.inc.com/profile/insight2profit,2
1380,Infogressive,292.5582%,$2021820,Security,Nebraska,"Lincoln, NE",12,http://www.inc.com/profile/infogressive,1
1381,Gold Star Mortgage Financial Group,292.453%,$59875893,Financial Services,Michigan,"Ann Arbor, MI",456,http://www.inc.com/profile/gold-star-mortgage-financial-group,3
1382,City Sounds of NY,292.3288%,$2035900,Education,New York,New York City,40,http://www.inc.com/profile/city-sounds-of-ny,1
1383,Tiny Tots Therapy,292.0977%,$3482047,Health,New Jersey,New York City,14,http://www.inc.com/profile/tiny-tots-therapy,2
1384,Global Legal Discovery,291.9839%,$7005509,IT Services,Georgia,Atlanta,54,http://www.inc.com/profile/global-legal-discovery,1
1385,Zipline Logistics,291.7654%,$13226000,Logistics & Transportation,Ohio,"Columbus, OH",25,http://www.inc.com/profile/zipline-logistics,3
1386,Partner Assessment,291.7097%,$38981863,Environmental Services,California,Los Angeles,217,http://www.inc.com/profile/partner-assessment,1
1387,Doctors Administrative Solutions,291.1771%,$2689777,Health,Florida,Tampa,24,http://www.inc.com/profile/doctors-administrative-solutions,2
1388,MedTouch,290.9749%,$5654048,Health,Massachusetts,"Pittsfield, MA",35,http://www.inc.com/profile/medtouch,1
1389,Clarity Partners,290.727%,$8975000,IT Services,Illinois,Chicago,62,http://www.inc.com/profile/clarity-partners,1
1390,ESD,289.8842%,$42364360,Health,Ohio,"Toledo, OH",46,http://www.inc.com/profile/esd,4
1391,STS 360,289.5067%,$9948000,Security,Texas,Dallas,15,http://www.inc.com/profile/sts-360,2
1392,Drake,289.247%,$15457000,Construction,District of Columbia,"Washington, DC",10,http://www.inc.com/profile/drake,2
1393,Scorpion Design,288.8535%,$19633441,Advertising & Marketing,California,Los Angeles,97,http://www.inc.com/profile/scorpion-design,3
1394,ITS Partners,288.525%,$24820109,IT Services,Michigan,"Grand Rapids-Wyoming, MI",80,http://www.inc.com/profile/its-partners,3
1395,Go2 Communications,288.1489%,$48899000,Telecommunications,Massachusetts,Boston,7,http://www.inc.com/profile/go2-communications,6
1396,OrecX,288%,$2134000,Software,Illinois,Chicago,11,http://www.inc.com/profile/orecx,1
1397,EnvisionRx,287.8659%,$2743946000,Health,Ohio,"Akron, OH",670,http://www.inc.com/profile/envisionrx,1
1398,Boundary Systems,287.6094%,$5431218,IT Services,Ohio,Cleveland,22,http://www.inc.com/profile/boundary-systems,3
1399,Studio Calico,287.5258%,$3191996,Consumer Products & Services,Kentucky,"Bowling Green, KY",28,http://www.inc.com/profile/studio-calico,1
1400,Blink UX,287.4563%,$5361861,Business Products & Services,Washington,Seattle,36,http://www.inc.com/profile/blink-ux,2
1401,Target Data,286.899%,$3219000,Advertising & Marketing,Illinois,Chicago,14,http://www.inc.com/profile/target-data,1
1402,Taylor Commercial,286.83%,$24467000,Construction,Georgia,Atlanta,29,http://www.inc.com/profile/taylor-commercial,1
1403,Preferred Solutions,286.7989%,$18027500,Health,Michigan,Detroit,212,http://www.inc.com/profile/preferred-solutions,4
1404,FitzMark,286.232%,$31375239,Logistics & Transportation,Indiana,"Indianapolis, IN",48,http://www.inc.com/profile/fitzmark,3
1405,Yoogi's Closet,286.2002%,$5988717,Retail,Washington,Seattle,13,http://www.inc.com/profile/yoogis-closet,1
1406,Bare International,285.7353%,$19189941,Business Products & Services,Virginia,"Washington, DC",200,http://www.inc.com/profile/bare-international,4
1407,Tender Greens,285.4443%,$28031946,Food & Beverage,California,Los Angeles,599,http://www.inc.com/profile/tender-greens,1
1409,Fulton Communications,284.8649%,$18121585,Telecommunications,Georgia,Atlanta,104,http://www.inc.com/profile/fulton-communications,2
1410,Forensic Fluids Laboratories,284.7957%,$10638686,Health,Michigan,"Kalamazoo-Portage, MI",50,http://www.inc.com/profile/forensic-fluids-laboratories,4
1411,Elwood Staffing,284.4828%,$366662000,Human Resources,Indiana,"Columbus, IN",412,http://www.inc.com/profile/elwood-staffing,5
1412,Allied Associates International,284.4195%,$11843422,Government Services,Virginia,"Washington, DC",57,http://www.inc.com/profile/allied-associates-international,1
1413,The SCE Group,283.8539%,$2826151,IT Services,New Jersey,New York City,18,http://www.inc.com/profile/the-sce-group,1
1414,Get In Shape Franchise,283.3856%,$2446000,Health,Massachusetts,Boston,8,http://www.inc.com/profile/get-in-shape-franchise,2
1415,Fextel,283.3326%,$2385540,Business Products & Services,Florida,Tampa,12,http://www.inc.com/profile/fextel,1
1416,CFM Engineering,282.4978%,$19087604,Construction,Maryland,Baltimore,47,http://www.inc.com/profile/cfm-engineering,5
1417,Proforma Marketing Agency,282.4661%,$5366000,Business Products & Services,California,San Francisco,9,http://www.inc.com/profile/proforma-marketing-agency,4
1418,AgentMarketing.com,282.2996%,$4853641,Real Estate,California,Los Angeles,24,http://www.inc.com/profile/agentmarketingcom,3
1419,AMP Security,282.2303%,$24826218,Security,Utah,"Provo-Orem, UT",550,http://www.inc.com/profile/amp-security,2
1420,Meatheads,281.9121%,$10480580,Food & Beverage,Illinois,Chicago,210,http://www.inc.com/profile/meathead-management,2
1421,GadellNet Consulting Services,281.6613%,$2098271,IT Services,Missouri,"St. Louis, MO-IL",18,http://www.inc.com/profile/gadellnet-consulting-services,1
1422,BlackRapid,281.62%,$7103895,Consumer Products & Services,Washington,Seattle,15,http://www.inc.com/profile/blackrapid,2
1423,Dstillery,281.5888%,$36747000,Business Products & Services,New York,New York City,87,http://www.inc.com/profile/dstillery,1
1424,Lightning Quick Gas N Go,281.4975%,$26495000,Retail,Michigan,"Adrian, MI",31,http://www.inc.com/profile/lightning-quick-gas-n-go,3
1425,LogFire,281.4111%,$7178779,Software,Georgia,Atlanta,75,http://www.inc.com/profile/logfire,3
1426,Alpine Payment Systems,281.3529%,$13437372,Financial Services,Washington,"Portland, OR",96,http://www.inc.com/profile/alpine-payment-systems,3
1427,Unitrends,280.6957%,$28457000,IT Services,Massachusetts,Boston,228,http://www.inc.com/profile/unitrends,3
1428,Fleet Advantage,280.6464%,$113009873,Logistics & Transportation,Florida,Miami,27,http://www.inc.com/profile/fleet-advantage,1
1429,Chrome River Technologies,280.6314%,$9291164,Software,California,Los Angeles,69,http://www.inc.com/profile/chrome-river-technologies,2
1430,Do My Own Pest Control,280.5989%,$19062328,Retail,Georgia,Atlanta,32,http://www.inc.com/profile/do-my-own-pest-control,4
1431,MAU Workforce Solutions,280.5938%,$215322531,Human Resources,Georgia,"Augusta-Richmond, GA-SC",5400,http://www.inc.com/profile/mau-workforce-solutions,5
1432,IntegraCore,280.5626%,$79690663,Logistics & Transportation,Utah,,599,http://www.inc.com/profile/integracore,4
1433,Bruce Clay,280.4912%,$13496000,Advertising & Marketing,California,"Oxnard-Thousand Oaks-Ventura, CA",90,http://www.inc.com/profile/bruce-clay,7
1434,Gurnet Consulting,280.3493%,$2704778,IT Services,Rhode Island,"Providence-New Bedford-Fall River, RI-MA",25,http://www.inc.com/profile/gurnet-consulting,2
1435,Powersports Marketing,280.239%,$2399673,Advertising & Marketing,Georgia,Atlanta,17,http://www.inc.com/profile/powersports-marketing,1
1436,Walker Elliott,280.0244%,$4079843,Human Resources,Texas,Houston,17,http://www.inc.com/profile/walker-elliott,1
1437,Innovative-IDM,279.6696%,$29815036,Manufacturing,Texas,Dallas,98,http://www.inc.com/profile/innovative-idm,6
1438,New Horizon Security Services,279.2496%,$8470918,Security,Virginia,"Washington, DC",470,http://www.inc.com/profile/new-horizon-security-services,3
1439,Hiatus Spa + Retreat,279.1926%,$3768492,Consumer Products & Services,Texas,Dallas,85,http://www.inc.com/profile/hiatus-spa-retreat,2
1440,TAG Consulting,278.8815%,$6694113,Human Resources,Virginia,"Washington, DC",23,http://www.inc.com/profile/tag-consulting,2
1441,JBL Resources,278.6137%,$6884174,Human Resources,Michigan,"Grand Rapids-Wyoming, MI",69,http://www.inc.com/profile/jbl-resources,3
1442,Global Warranty Group,278.3556%,$28083151,Insurance,New York,New York City,50,http://www.inc.com/profile/global-warranty-group,3
1443,Oliver Staffing,278.3346%,$4635670,Human Resources,New York,New York City,7,http://www.inc.com/profile/oliver-staffing,1
1444,Royal Buying Group,278.0804%,$356761936,Advertising & Marketing,Illinois,Chicago,63,http://www.inc.com/profile/royal-buying-group,8
1445,SEPI Engineering,277.9831%,$12288611,Engineering,North Carolina,"Raleigh-Cary, NC",120,http://www.inc.com/profile/sepi-engineering,3
1446,Harmonia Holdings Group,277.7175%,$8109652,Software,Virginia,"Blacksburg-Christiansburg-Radford, VA",115,http://www.inc.com/profile/harmonia-holdings-group,5
1447,Remote Tiger,277.4389%,$3401638,IT Services,Maryland,"Washington, DC",44,http://www.inc.com/profile/remote-tiger,2
1448,Thmotorsports,276.8469%,$7248446,Consumer Products & Services,Illinois,Chicago,23,http://www.inc.com/profile/thmotorsports,1
1449,Acumen,276.6713%,$5892944,Software,Texas,Austin,15,http://www.inc.com/profile/acumen,2
1450,Carlisle & Gallagher Consulting Group,276.3716%,$123384023,Business Products & Services,North Carolina,Charlotte,859,http://www.inc.com/profile/carlisle-gallagher-consulting-group,2
1451,Professional Data Systems,276.3409%,$6315000,Health,New York,New York City,37,http://www.inc.com/profile/professional-data-systems,2
1452,Burry Foods,276.0269%,$111547999,Food & Beverage,Illinois,Chicago,33,http://www.inc.com/profile/burry-foods,6
1453,Four Winds Interactive,275.8862%,$40314526,Software,Colorado,"Denver-Aurora, CO",250,http://www.inc.com/profile/four-winds-interactive,3
1454,iMethods,275.5197%,$7886262,IT Services,Florida,"Jacksonville, FL",70,http://www.inc.com/profile/imethods,2
1455,MedAvante,274.9162%,$33570000,Health,New Jersey,"Trenton-Ewing, NJ",240,http://www.inc.com/profile/medavante,1
1456,Zenetex,274.7149%,$44292684,Government Services,Virginia,"Washington, DC",375,http://www.inc.com/profile/zenetex,2
1457,LeadBridge,274.3595%,$2500029,Business Products & Services,Massachusetts,Boston,22,http://www.inc.com/profile/leadbridge,1
1458,Dynomighty Design,274.3537%,$3998262,Retail,New York,New York City,12,http://www.inc.com/profile/dynomighty-design,3
1459,Consultants 2 Go,274.2401%,$4429663,Business Products & Services,New Jersey,New York City,48,http://www.inc.com/profile/consultants-2-go,3
1460,Copperfox Marketing,273.9213%,$2089693,Advertising & Marketing,Ohio,Cincinnati,17,http://www.inc.com/profile/copperfox-marketing,1
1461,LarkBurger,273.4319%,$8701852,Food & Beverage,Colorado,Denver,220,http://www.inc.com/profile/larkburger,1
1462,Dignitas Technologies,273.1515%,$6420362,Software,Florida,"Orlando, FL",35,http://www.inc.com/profile/dignitas-technologies,3
1463,Pivot3,273.0077%,$30878679,IT Services,Texas,Austin,95,http://www.inc.com/profile/pivot3,1
1464,ISN,272.7246%,$7587138,Government Services,Maryland,"Washington, DC",63,http://www.inc.com/profile/isn,4
1465,MSIGHTS,271.8685%,$2883000,Software,North Carolina,Charlotte,40,http://www.inc.com/profile/msights,2
1466,TSPi,271.8527%,$17252815,IT Services,Virginia,"Washington, DC",38,http://www.inc.com/profile/tspi,2
1467,Argo Marketing Group,271.7537%,$4135927,Telecommunications,Maine,"Lewiston-Auburn, ME",249,http://www.inc.com/profile/argo-marketing-group,1
1468,Synerzip,271.3617%,$10393407,Software,Texas,Dallas,253,http://www.inc.com/profile/synerzip,3
1469,Payzone Directional Services,271.2561%,$10855533,Energy,California,"Bakersfield, CA",28,http://www.inc.com/profile/payzone-directional-services,3
1470,11thStreetCoffee.com,271.235%,$5198700,Food & Beverage,Missouri,"Kansas City, MO-KS",5,http://www.inc.com/profile/11thstreetcoffeecom,1
1471,TorreyPoint,270.9814%,$61183418,IT Services,California,San Jose,65,http://www.inc.com/profile/torreypoint,2
1472,Hightail,270.9506%,$57323000,Software,California,San Jose,207,http://www.inc.com/profile/hightail,4
1473,Geo-Solutions,270.7642%,$34546700,Construction,Pennsylvania,"Pittsburgh, PA",138,http://www.inc.com/profile/geo-solutions,5
1474,SportsMemorabilia.com,270.6565%,$19549578,Retail,Florida,Miami,32,http://www.inc.com/profile/sportsmemorabiliacom,1
1475,GSPANN Technologies,270.5282%,$14854793,IT Services,California,San Jose,275,http://www.inc.com/profile/gspann-technologies,4
1476,PeopleTec,270.4098%,$33410960,Government Services,Alabama,"Huntsville, AL",175,http://www.inc.com/profile/peopletec,4
1477,TherapySites,270.1944%,$3572058,Business Products & Services,Colorado,"Boulder, CO",36,http://www.inc.com/profile/therapysites,1
1478,Capitol Scientific,270.0758%,$15198932,Business Products & Services,Texas,Austin,31,http://www.inc.com/profile/capitol-scientific,3
1479,All Terrain,270.0231%,$8958330,Advertising & Marketing,Illinois,Chicago,31,http://www.inc.com/profile/all-terrain,5
1480,Coyote Logistics,269.9902%,$786429000,Logistics & Transportation,Illinois,Chicago,1219,http://www.inc.com/profile/coyote-logistics,6
1481,Dexclusive.com,269.8601%,$17179820,Retail,Florida,Miami,9,http://www.inc.com/profile/dexclusivecom,4
1482,LumenData,269.696%,$11820264,IT Services,California,San Jose,45,http://www.inc.com/profile/lumendata,1
1483,Walker Sands Communications,269.3392%,$2946817,Advertising & Marketing,Illinois,Chicago,40,http://www.inc.com/profile/walker-sands-communications,1
1484,Thunder Bay Builders,269.1083%,$6881906,Construction,Florida,Tampa,30,http://www.inc.com/profile/thunder-bay-builders,1
1485,Cipher Tech Solutions,268.8319%,$2671350,Government Services,New York,New York City,17,http://www.inc.com/profile/cipher-tech-solutions,2
1486,CyberCoders,268.7995%,$45650000,Human Resources,California,Los Angeles,231,http://www.inc.com/profile/cybercoders,2
1487,Sandler Partners,268.1987%,$17537958,Telecommunications,California,Los Angeles,17,http://www.inc.com/profile/sandler-partners,4
1488,Sprouts Farmers Market,268.0231%,$1794823000,Consumer Products & Services,Arizona,Phoenix,13200,http://www.inc.com/profile/sprouts-farmers-market,4
1489,Vertical Direct Marketing Group,267.9297%,$2478768,Advertising & Marketing,California,San Diego,27,http://www.inc.com/profile/vertical-direct-marketing-group,1
1490,Virtelligence,267.7606%,$26870673,Health,Minnesota,Minneapolis,142,http://www.inc.com/profile/virtelligence,3
1491,Q2ebanking,267.746%,$41228000,Financial Services,Texas,Austin,291,http://www.inc.com/profile/q2ebanking,4
1492,NDI Recognition Systems,267.6953%,$4069909,Security,Florida,"Orlando, FL",20,http://www.inc.com/profile/ndi-recognition-systems,2
